X1,Y1,X2,Y2,Confidence,Class
630,201,704,270,0.55,Dummy
0,172,45,230,0.36,Dummy
230,608,529,704,0.86,Car
630,202,704,270,0.53,Dummy
0,172,45,230,0.31,Dummy
117,157,207,210,0.28,Dummy
231,609,530,704,0.87,Car
630,201,704,270,0.56,Dummy
229,610,532,704,0.85,Car
630,202,704,270,0.48,Dummy
0,174,45,230,0.34,Dummy
229,610,528,704,0.85,Car
631,202,704,270,0.54,Dummy
284,621,512,704,0.48,Car
0,173,45,230,0.31,Dummy
230,612,529,704,0.86,Car
630,202,704,270,0.59,Dummy
0,172,45,230,0.26,Dummy
228,610,530,704,0.85,Car
287,620,513,704,0.5,Car
631,203,704,270,0.49,Dummy
0,174,45,230,0.33,Dummy
229,611,530,704,0.87,Car
631,202,704,270,0.54,Dummy
0,174,44,230,0.36,Dummy
217,612,518,704,0.83,Car
630,202,704,270,0.6,Dummy
298,620,512,704,0.55,Car
0,173,45,230,0.33,Dummy
117,158,208,211,0.28,Dummy
230,611,530,704,0.84,Car
630,201,704,270,0.51,Dummy
0,173,44,230,0.31,Dummy
117,158,208,210,0.3,Dummy
230,611,529,704,0.86,Car
630,202,704,269,0.58,Dummy
0,172,45,230,0.27,Dummy
217,614,518,704,0.85,Car
630,202,704,269,0.54,Dummy
289,621,512,704,0.54,Car
0,172,45,230,0.28,Dummy
228,611,530,704,0.85,Car
631,202,704,270,0.53,Dummy
117,157,209,211,0.31,Dummy
0,173,45,230,0.31,Dummy
230,611,532,704,0.85,Car
630,202,704,270,0.5,Dummy
0,173,45,230,0.32,Dummy
231,609,528,704,0.86,Car
630,202,704,269,0.5,Dummy
0,173,45,230,0.3,Dummy
231,610,529,704,0.86,Car
630,202,704,271,0.51,Dummy
0,173,45,230,0.33,Dummy
118,158,208,211,0.27,Dummy
161,615,466,704,0.86,Car
542,74,704,152,0.49,Dummy
483,16,614,64,0.46,Dummy
51,147,166,213,0.3,Dummy
55,616,356,704,0.91,Car
459,208,527,264,0.7,Dummy
369,24,494,62,0.48,Dummy
78,108,133,131,0.48,Car
426,73,625,148,0.46,Dummy
425,74,597,121,0.27,Dummy
0,614,269,704,0.84,Car
358,210,426,266,0.69,Dummy
635,52,703,86,0.59,Dummy
0,207,165,281,0.45,Dummy
358,209,468,271,0.44,Dummy
270,247,399,282,0.31,Dummy
634,19,704,86,0.29,Dummy
271,27,394,64,0.28,Dummy
0,622,165,703,0.83,Car
260,209,394,270,0.59,Dummy
259,210,337,268,0.52,Dummy
531,50,704,124,0.34,Dummy
167,24,298,62,0.31,Dummy
0,636,69,704,0.92,Car
155,208,227,267,0.41,Dummy
430,59,628,132,0.36,Dummy
0,657,14,704,0.4,Car
0,663,10,704,0.36,Car
528,208,556,240,0.3,AnotherCar
0,219,143,288,0.4,Dummy
193,68,387,128,0.31,Dummy
31,209,84,235,0.38,Car
91,63,315,131,0.3,Dummy
0,55,198,123,0.3,Dummy
556,127,704,204,0.27,Dummy
310,128,358,146,0.26,Dummy
0,71,72,171,0.32,Dummy
588,167,704,299,0.32,Dummy
480,185,634,294,0.37,Dummy
384,188,528,292,0.31,Dummy
462,190,616,283,0.48,Dummy
562,187,704,296,0.52,Dummy
44,0,112,17,0.26,Dummy
78,0,149,19,0.53,Dummy
401,84,635,206,0.35,Dummy
404,72,616,191,0.34,Dummy
404,73,620,187,0.29,Dummy
402,66,612,186,0.49,Dummy
402,80,611,185,0.31,Dummy
156,491,314,611,0.51,Dummy
461,82,704,181,0.27,Dummy
38,40,173,108,0.48,Dummy
569,82,704,180,0.43,Dummy
154,48,280,110,0.3,Dummy
370,491,527,613,0.27,Dummy
574,492,704,638,0.4,Dummy
0,90,225,212,0.34,Dummy
2,102,174,218,0.29,Dummy
427,49,527,96,0.39,Dummy
426,49,527,96,0.34,Dummy
0,103,181,218,0.27,Dummy
43,103,269,218,0.62,Dummy
33,103,174,211,0.37,Dummy
426,51,527,101,0.36,Dummy
4,100,193,207,0.33,Dummy
16,102,160,192,0.27,Dummy
3,100,157,196,0.36,Dummy
8,103,247,202,0.43,Dummy
436,50,531,96,0.33,Dummy
367,45,479,100,0.29,Dummy
254,50,366,96,0.44,Dummy
441,72,704,149,0.27,Dummy
488,525,692,671,0.27,Dummy
152,44,266,97,0.45,Dummy
389,521,583,665,0.34,Dummy
369,85,663,154,0.31,Dummy
44,36,159,103,0.55,Dummy
296,520,483,659,0.33,Dummy
638,66,704,153,0.29,Dummy
279,87,547,155,0.29,Dummy
525,85,704,153,0.54,Dummy
151,86,449,154,0.45,Dummy
165,518,355,649,0.32,Dummy
167,519,357,653,0.26,Dummy
503,88,624,156,0.26,Dummy
500,84,638,153,0.56,Dummy
143,647,380,703,0.27,Dummy
165,519,357,650,0.38,Dummy
502,90,624,156,0.41,Dummy
166,518,357,650,0.37,Dummy
144,643,391,703,0.27,Dummy
166,519,357,650,0.33,Dummy
501,90,619,156,0.31,Dummy
143,641,383,702,0.27,Dummy
164,519,358,649,0.34,Dummy
165,519,356,652,0.33,Dummy
165,518,356,651,0.34,Dummy
165,519,356,649,0.31,Dummy
164,519,358,650,0.32,Dummy
144,643,380,703,0.3,Dummy
165,519,356,650,0.33,Dummy
500,90,625,157,0.3,Dummy
145,644,341,703,0.26,Dummy
175,86,455,154,0.48,Dummy
541,84,704,155,0.41,Dummy
230,518,409,659,0.35,Dummy
0,24,62,83,0.27,Dummy
60,39,184,101,0.28,Dummy
400,84,696,151,0.32,Dummy
535,523,704,688,0.44,Dummy
0,126,120,185,0.27,Dummy
0,92,151,174,0.33,Dummy
29,102,199,199,0.43,Dummy
17,103,177,187,0.44,Dummy
15,103,236,200,0.4,Dummy
18,102,180,188,0.46,Dummy
17,102,246,200,0.45,Dummy
20,102,177,198,0.61,Dummy
17,102,233,191,0.27,Dummy
19,102,175,199,0.63,Dummy
438,46,542,99,0.29,Dummy
22,102,173,199,0.71,Dummy
438,45,537,99,0.5,Dummy
22,103,177,185,0.53,Dummy
439,47,536,97,0.48,Dummy
19,103,175,192,0.65,Dummy
439,48,536,98,0.42,Dummy
19,103,174,193,0.6,Dummy
439,45,539,99,0.4,Dummy
440,48,537,99,0.52,Dummy
20,103,177,184,0.5,Dummy
15,102,190,198,0.64,Dummy
438,48,538,99,0.39,Dummy
18,102,177,199,0.63,Dummy
440,48,537,98,0.55,Dummy
21,102,175,186,0.47,Dummy
27,103,244,188,0.28,Dummy
20,102,174,186,0.38,Dummy
26,101,173,187,0.58,Dummy
24,102,180,188,0.53,Dummy
30,103,191,181,0.52,Dummy
440,50,537,101,0.46,Dummy
35,102,249,186,0.71,Dummy
36,102,200,178,0.48,Dummy
441,50,542,106,0.29,Dummy
31,103,175,182,0.64,Dummy
439,52,538,103,0.4,Dummy
15,103,188,187,0.59,Dummy
443,50,533,100,0.44,Dummy
31,102,186,180,0.69,Dummy
442,50,534,103,0.37,Dummy
32,102,244,182,0.69,Dummy
33,102,191,175,0.53,Dummy
440,50,535,104,0.38,Dummy
32,102,192,179,0.67,Dummy
440,50,536,104,0.3,Dummy
32,103,193,176,0.66,Dummy
439,50,538,108,0.27,Dummy
31,102,213,179,0.67,Dummy
440,50,537,104,0.26,Dummy
32,102,257,180,0.68,Dummy
31,102,186,179,0.49,Dummy
30,103,211,178,0.64,Dummy
29,102,181,198,0.37,Dummy
440,50,537,108,0.28,Dummy
33,102,189,176,0.61,Dummy
30,103,202,174,0.65,Dummy
439,50,537,106,0.27,Dummy
31,103,259,182,0.66,Dummy
30,103,197,179,0.61,Dummy
32,103,190,177,0.7,Dummy
439,50,536,108,0.27,Dummy
30,102,213,178,0.64,Dummy
440,50,538,107,0.37,Dummy
33,103,259,180,0.65,Dummy
32,102,186,177,0.64,Dummy
441,50,538,109,0.35,Dummy
32,103,184,173,0.69,Dummy
34,103,252,174,0.66,Dummy
440,50,538,106,0.28,Dummy
32,103,205,175,0.67,Dummy
440,50,535,104,0.3,Dummy
32,103,201,176,0.62,Dummy
30,103,222,179,0.63,Dummy
30,102,188,197,0.29,Dummy
440,51,537,107,0.27,Dummy
32,103,194,183,0.62,Dummy
33,103,257,185,0.5,Dummy
440,51,538,108,0.27,Dummy
31,103,214,174,0.72,Dummy
441,50,536,104,0.3,Dummy
31,103,261,180,0.63,Dummy
30,103,186,177,0.62,Dummy
33,103,199,175,0.62,Dummy
32,103,204,173,0.64,Dummy
442,50,538,105,0.33,Dummy
30,103,209,178,0.59,Dummy
29,102,183,198,0.36,Dummy
441,50,539,107,0.29,Dummy
30,103,211,184,0.56,Dummy
28,102,174,198,0.3,Dummy
30,103,266,185,0.56,Dummy
31,103,195,182,0.47,Dummy
441,50,537,104,0.33,Dummy
28,103,260,182,0.63,Dummy
29,103,184,179,0.61,Dummy
31,103,223,178,0.61,Dummy
29,103,192,198,0.33,Dummy
440,50,539,106,0.33,Dummy
29,103,201,186,0.6,Dummy
30,102,269,183,0.64,Dummy
30,102,191,184,0.6,Dummy
440,51,535,105,0.26,Dummy
31,102,185,188,0.62,Dummy
33,102,246,186,0.43,Dummy
439,50,535,103,0.36,Dummy
32,103,179,177,0.65,Dummy
439,50,536,106,0.34,Dummy
29,102,264,185,0.61,Dummy
30,102,190,182,0.56,Dummy
30,102,184,179,0.63,Dummy
32,102,252,181,0.63,Dummy
440,50,537,105,0.38,Dummy
30,103,209,183,0.65,Dummy
29,102,173,197,0.54,Dummy
439,50,534,106,0.39,Dummy
32,102,179,187,0.58,Dummy
34,103,259,186,0.51,Dummy
441,50,533,102,0.38,Dummy
30,101,184,186,0.66,Dummy
439,50,534,105,0.38,Dummy
30,101,248,187,0.38,Dummy
31,102,260,187,0.62,Dummy
30,102,188,190,0.54,Dummy
440,50,535,104,0.41,Dummy
37,102,217,176,0.32,Dummy
32,102,261,185,0.63,Dummy
31,102,193,186,0.6,Dummy
441,50,533,102,0.29,Dummy
32,102,177,183,0.62,Dummy
33,102,259,186,0.5,Dummy
441,50,534,102,0.33,Dummy
31,102,178,187,0.65,Dummy
32,102,238,184,0.35,Dummy
440,50,536,108,0.28,Dummy
34,102,250,187,0.63,Dummy
32,102,185,185,0.62,Dummy
440,50,533,102,0.34,Dummy
33,103,262,187,0.65,Dummy
30,102,189,183,0.58,Dummy
440,50,533,103,0.28,Dummy
34,103,197,182,0.61,Dummy
29,102,168,199,0.4,Dummy
35,103,257,186,0.4,Dummy
441,50,534,103,0.33,Dummy
33,102,185,174,0.66,Dummy
34,102,240,177,0.39,Dummy
440,51,534,103,0.36,Dummy
30,102,168,198,0.29,Dummy
30,103,212,190,0.57,Dummy
28,102,169,198,0.35,Dummy
440,51,533,104,0.33,Dummy
29,101,223,188,0.66,Dummy
26,102,172,198,0.36,Dummy
440,50,535,107,0.31,Dummy
29,102,222,193,0.64,Dummy
28,102,170,198,0.55,Dummy
441,50,534,104,0.37,Dummy
32,102,174,189,0.64,Dummy
33,101,251,184,0.49,Dummy
30,102,182,178,0.6,Dummy
30,102,263,184,0.54,Dummy
441,50,533,104,0.33,Dummy
34,102,261,187,0.66,Dummy
30,101,178,187,0.59,Dummy
439,50,533,109,0.32,Dummy
31,102,173,186,0.59,Dummy
32,103,256,185,0.3,Dummy
441,50,533,102,0.26,Dummy
32,103,191,178,0.58,Dummy
32,103,264,185,0.58,Dummy
29,102,170,198,0.34,Dummy
32,102,260,186,0.61,Dummy
31,102,182,181,0.56,Dummy
32,102,263,187,0.6,Dummy
31,102,186,183,0.53,Dummy
441,50,536,104,0.33,Dummy
29,102,171,198,0.6,Dummy
28,102,266,192,0.37,Dummy
439,50,533,105,0.34,Dummy
31,102,202,181,0.63,Dummy
30,102,168,199,0.47,Dummy
30,102,186,185,0.64,Dummy
29,103,212,179,0.63,Dummy
28,102,173,199,0.46,Dummy
29,102,212,182,0.54,Dummy
30,102,184,189,0.57,Dummy
30,102,246,185,0.43,Dummy
440,50,534,105,0.29,Dummy
30,102,181,187,0.67,Dummy
29,101,251,188,0.43,Dummy
27,102,177,197,0.64,Dummy
27,102,262,190,0.58,Dummy
34,102,198,179,0.36,Dummy
30,102,261,187,0.66,Dummy
30,102,180,184,0.61,Dummy
440,50,537,106,0.3,Dummy
31,102,187,188,0.63,Dummy
440,50,537,106,0.35,Dummy
27,102,203,185,0.65,Dummy
30,102,177,193,0.62,Dummy
29,102,255,186,0.49,Dummy
26,102,267,189,0.71,Dummy
27,101,184,192,0.43,Dummy
33,101,221,181,0.34,Dummy
439,50,536,106,0.26,Dummy
29,102,176,197,0.62,Dummy
28,102,260,189,0.53,Dummy
439,50,537,107,0.26,Dummy
32,102,175,176,0.56,Dummy
33,102,255,184,0.55,Dummy
31,102,197,186,0.64,Dummy
439,50,538,110,0.26,Dummy
31,102,189,190,0.66,Dummy
440,50,533,102,0.32,Dummy
30,102,176,194,0.65,Dummy
29,102,252,188,0.31,Dummy
441,50,535,102,0.3,Dummy
31,102,217,185,0.6,Dummy
29,102,167,198,0.38,Dummy
440,50,534,102,0.28,Dummy
30,102,180,195,0.61,Dummy
33,102,265,191,0.54,Dummy
440,50,535,104,0.4,Dummy
30,102,180,190,0.56,Dummy
29,102,255,187,0.48,Dummy
440,50,534,102,0.3,Dummy
31,102,189,181,0.63,Dummy
32,102,253,185,0.43,Dummy
440,50,535,105,0.28,Dummy
32,103,201,193,0.65,Dummy
439,50,534,104,0.32,Dummy
31,103,184,183,0.62,Dummy
439,50,535,105,0.34,Dummy
32,102,181,195,0.56,Dummy
32,102,250,189,0.38,Dummy
441,50,534,103,0.36,Dummy
28,102,195,186,0.6,Dummy
439,50,536,102,0.42,Dummy
29,102,186,187,0.54,Dummy
29,101,256,188,0.5,Dummy
440,50,537,105,0.38,Dummy
30,102,216,187,0.64,Dummy
29,102,169,198,0.48,Dummy
440,50,537,104,0.3,Dummy
30,102,192,182,0.56,Dummy
439,49,536,107,0.29,Dummy
31,103,189,187,0.59,Dummy
29,102,229,198,0.44,Dummy
441,50,535,102,0.37,Dummy
29,102,209,182,0.59,Dummy
441,50,535,105,0.28,Dummy
30,102,183,189,0.56,Dummy
30,102,257,187,0.41,Dummy
441,50,536,104,0.27,Dummy
28,103,187,198,0.59,Dummy
30,103,259,190,0.59,Dummy
440,50,535,103,0.27,Dummy
31,102,180,193,0.58,Dummy
31,102,229,185,0.3,Dummy
30,101,176,194,0.62,Dummy
30,102,250,191,0.48,Dummy
32,102,183,186,0.65,Dummy
440,50,538,107,0.35,Dummy
30,102,180,187,0.6,Dummy
31,102,185,176,0.63,Dummy
32,101,257,181,0.44,Dummy
28,102,169,199,0.34,Dummy
30,102,227,190,0.57,Dummy
29,102,173,198,0.5,Dummy
441,50,533,102,0.32,Dummy
31,102,177,188,0.59,Dummy
30,102,261,189,0.47,Dummy
31,102,183,181,0.62,Dummy
441,50,534,104,0.27,Dummy
29,102,267,192,0.58,Dummy
30,102,179,196,0.51,Dummy
439,50,535,106,0.29,Dummy
30,102,208,183,0.62,Dummy
29,102,169,198,0.46,Dummy
440,51,534,103,0.31,Dummy
29,103,187,182,0.63,Dummy
30,102,177,185,0.6,Dummy
29,102,250,186,0.4,Dummy
440,50,534,104,0.31,Dummy
32,102,177,189,0.6,Dummy
32,103,262,188,0.46,Dummy
440,51,534,106,0.32,Dummy
30,102,204,188,0.62,Dummy
440,50,534,104,0.3,Dummy
31,103,179,185,0.6,Dummy
31,103,254,188,0.41,Dummy
440,50,534,105,0.33,Dummy
31,103,179,183,0.6,Dummy
30,103,252,188,0.53,Dummy
30,103,180,184,0.62,Dummy
31,103,247,186,0.53,Dummy
441,50,534,104,0.35,Dummy
30,102,175,186,0.58,Dummy
29,102,258,185,0.39,Dummy
440,51,534,101,0.26,Dummy
30,102,205,183,0.65,Dummy
27,102,172,198,0.37,Dummy
440,51,533,103,0.32,Dummy
32,102,218,188,0.6,Dummy
30,102,166,198,0.39,Dummy
440,51,533,104,0.31,Dummy
32,102,177,181,0.59,Dummy
33,102,245,187,0.5,Dummy
441,50,534,102,0.27,Dummy
31,102,178,192,0.62,Dummy
35,102,255,182,0.57,Dummy
32,103,183,177,0.56,Dummy
30,103,189,181,0.61,Dummy
29,103,257,186,0.57,Dummy
440,50,534,103,0.29,Dummy
28,102,186,193,0.46,Dummy
442,50,543,102,0.27,Dummy
82,103,323,191,0.75,Dummy
481,45,603,98,0.51,Dummy
0,100,148,192,0.72,Dummy
544,96,704,160,0.36,Dummy
545,38,697,105,0.35,Dummy
0,83,212,195,0.49,Dummy
220,107,478,199,0.37,Dummy
284,109,533,196,0.48,Dummy
0,86,231,200,0.55,Dummy
222,107,486,200,0.42,Dummy
0,100,140,194,0.68,Dummy
150,105,397,188,0.44,Dummy
535,95,704,159,0.31,Dummy
87,104,322,184,0.64,Dummy
482,42,602,95,0.57,Dummy
2,100,263,195,0.6,Dummy
419,51,532,95,0.53,Dummy
360,51,460,96,0.58,Dummy
294,50,398,97,0.53,Dummy
0,129,122,185,0.33,Dummy
422,81,704,148,0.26,Dummy
226,50,330,100,0.49,Dummy
432,78,704,148,0.27,Dummy
460,522,667,670,0.26,Dummy
155,44,265,101,0.36,Dummy
392,521,593,660,0.29,Dummy
386,87,615,154,0.37,Dummy
336,636,515,702,0.32,Dummy
187,50,296,97,0.41,Dummy
255,50,361,99,0.48,Dummy
502,524,704,672,0.27,Dummy
322,51,425,96,0.52,Dummy
0,131,159,189,0.28,Dummy
388,51,497,97,0.52,Dummy
0,93,143,164,0.38,Dummy
42,104,289,188,0.56,Dummy
441,50,562,101,0.4,Dummy
88,104,336,202,0.75,Dummy
494,48,591,98,0.47,Dummy
72,103,321,185,0.48,Dummy
579,88,704,149,0.44,Dummy
19,102,193,178,0.34,Dummy
0,99,244,182,0.69,Dummy
1,98,176,176,0.36,Dummy
0,94,186,168,0.46,Dummy
0,95,239,184,0.26,Dummy
0,90,108,158,0.28,Dummy
568,76,704,138,0.27,Dummy
563,74,704,127,0.42,Dummy
482,548,704,704,0.41,Dummy
464,550,704,704,0.36,Dummy
435,551,694,704,0.38,Dummy
423,553,674,704,0.55,Dummy
387,555,651,704,0.44,Dummy
375,559,631,704,0.53,Dummy
357,561,608,704,0.67,Dummy
332,561,590,704,0.63,Dummy
323,562,571,704,0.75,Dummy
328,567,582,704,0.68,Dummy
0,20,121,103,0.36,Dummy
246,69,286,96,0.28,Dummy
347,569,616,704,0.49,Dummy
397,569,666,704,0.41,Dummy
437,570,704,704,0.57,Dummy
354,70,408,98,0.56,Dummy
121,31,256,109,0.35,Dummy
153,34,297,113,0.48,Dummy
481,575,704,704,0.41,Dummy
193,36,347,113,0.44,Dummy
531,574,704,704,0.38,Dummy
242,38,382,118,0.38,Dummy
0,89,116,139,0.65,Dummy
0,0,61,21,0.49,Dummy
329,37,475,112,0.48,Dummy
0,90,149,142,0.67,Dummy
369,36,508,111,0.54,Dummy
406,37,509,100,0.54,Dummy
49,94,197,147,0.68,Dummy
76,4,155,32,0.65,Dummy
405,35,554,113,0.57,Dummy
118,8,176,36,0.75,Dummy
83,99,211,141,0.61,Dummy
82,98,211,158,0.57,Dummy
36,94,185,147,0.62,Dummy
424,36,558,106,0.55,Dummy
394,36,554,116,0.49,Dummy
74,3,158,34,0.37,Dummy
384,37,506,100,0.67,Dummy
0,91,137,137,0.62,Dummy
361,36,508,114,0.57,Dummy
27,0,100,23,0.27,Dummy
0,91,90,135,0.49,Dummy
0,0,54,19,0.43,Dummy
281,38,424,115,0.33,Dummy
244,39,379,114,0.4,Dummy
551,580,704,704,0.26,Dummy
510,575,704,704,0.54,Dummy
188,39,333,113,0.52,Dummy
155,34,289,110,0.52,Dummy
454,571,704,704,0.38,Dummy
388,70,437,97,0.36,Dummy
417,570,689,704,0.55,Dummy
111,31,256,110,0.26,Dummy
383,569,648,704,0.46,Dummy
347,569,606,704,0.61,Dummy
272,69,318,94,0.4,Dummy
316,568,566,704,0.74,Dummy
0,21,107,96,0.67,Dummy
228,68,282,95,0.28,Dummy
0,22,56,73,0.57,Dummy
264,568,528,704,0.52,Dummy
197,69,239,94,0.26,Dummy
236,568,487,704,0.27,Dummy
194,568,442,704,0.39,Dummy
149,565,406,704,0.57,Dummy
113,563,364,704,0.56,Dummy
73,568,325,704,0.67,Dummy
651,29,703,116,0.31,Dummy
70,570,331,704,0.68,Dummy
654,49,703,113,0.38,Dummy
114,568,373,704,0.36,Dummy
164,569,421,704,0.32,Dummy
204,568,453,704,0.49,Dummy
241,569,494,704,0.42,Dummy
283,568,531,704,0.78,Dummy
0,22,59,73,0.35,Dummy
287,569,534,704,0.8,Dummy
0,10,63,78,0.31,Dummy
247,571,510,704,0.74,Dummy
234,571,484,704,0.49,Dummy
215,574,463,704,0.39,Dummy
175,577,445,704,0.77,Dummy
173,577,441,704,0.58,Dummy
215,579,468,704,0.68,Dummy
224,584,497,704,0.78,Dummy
246,587,517,704,0.78,Dummy
234,590,515,704,0.71,Dummy
211,589,488,704,0.84,Dummy
207,591,478,704,0.86,Dummy
178,593,463,704,0.82,Dummy
168,596,448,704,0.71,Dummy
174,598,452,704,0.76,Dummy
187,602,468,704,0.78,Dummy
208,604,485,704,0.76,Dummy
216,608,502,704,0.75,Dummy
224,608,508,704,0.78,Dummy
203,613,491,703,0.77,Dummy
187,614,470,703,0.75,Dummy
174,616,459,703,0.58,Dummy
168,622,463,703,0.39,Dummy
198,624,490,703,0.44,Dummy
212,624,507,703,0.41,Dummy
233,629,521,703,0.26,AnotherCar
219,632,503,704,0.36,AnotherCar
197,633,484,704,0.49,AnotherCar
186,637,476,704,0.37,AnotherCar
173,639,467,704,0.26,AnotherCar
196,649,485,704,0.28,AnotherCar
658,0,704,108,0.27,Dummy
556,0,596,25,0.29,Dummy
656,0,704,95,0.28,Dummy
543,0,584,25,0.28,Dummy
206,655,488,704,0.42,AnotherCar
685,1,703,95,0.33,Dummy
285,8,307,81,0.32,Dummy
55,0,123,105,0.38,Dummy
22,0,95,103,0.45,Dummy
686,0,703,79,0.35,Dummy
23,0,96,99,0.52,Dummy
262,0,297,66,0.4,Dummy
42,0,106,96,0.46,Dummy
282,0,309,64,0.33,Dummy
487,0,534,69,0.3,Dummy
45,0,107,101,0.34,Dummy
506,0,537,69,0.32,Dummy
299,0,329,59,0.32,Dummy
56,0,120,93,0.31,Dummy
38,0,102,89,0.41,Dummy
260,0,312,52,0.33,Dummy
282,0,311,51,0.33,Dummy
272,0,303,51,0.38,Dummy
476,0,503,48,0.34,Dummy
468,0,502,49,0.32,Dummy
470,0,501,42,0.39,Dummy
502,0,530,30,0.55,Dummy
490,0,533,54,0.29,Dummy
561,24,632,66,0.4,Dummy
376,26,453,73,0.32,Dummy
600,55,676,88,0.52,Dummy
477,59,543,88,0.28,Dummy
348,230,446,265,0.56,Dummy
190,173,336,252,0.34,Dummy
604,140,703,227,0.32,Dummy
634,407,700,432,0.89,Car
544,143,678,228,0.45,Dummy
0,190,43,281,0.29,AnotherCar
503,238,539,299,0.26,AnotherCar
621,408,690,432,0.91,Car
531,143,670,229,0.47,Dummy
0,183,24,218,0.32,Dummy
360,183,384,196,0.29,AnotherCar
116,174,261,259,0.27,Dummy
309,184,345,206,0.26,AnotherCar
580,408,651,431,0.88,Car
491,150,629,229,0.47,Dummy
321,184,346,197,0.44,AnotherCar
272,184,308,207,0.31,AnotherCar
268,357,389,416,0.28,AnotherCar
543,408,609,431,0.83,Car
455,148,589,230,0.52,Dummy
285,183,310,196,0.47,AnotherCar
234,183,272,206,0.36,AnotherCar
234,360,353,416,0.28,AnotherCar
508,408,574,431,0.83,Car
419,154,552,230,0.62,Dummy
250,183,274,198,0.51,AnotherCar
196,183,237,206,0.43,AnotherCar
199,361,318,417,0.29,AnotherCar
468,405,536,430,0.77,Car
383,154,516,230,0.7,Dummy
213,182,240,195,0.45,AnotherCar
160,182,200,205,0.37,AnotherCar
444,407,507,430,0.86,Car
319,240,355,296,0.43,AnotherCar
356,158,482,230,0.28,Dummy
448,407,511,430,0.87,Car
360,156,483,228,0.44,Dummy
448,407,511,431,0.89,Car
361,157,483,228,0.43,Dummy
448,408,511,431,0.88,Car
362,155,484,229,0.38,Dummy
449,408,511,430,0.88,Car
362,157,484,229,0.45,Dummy
448,407,511,430,0.86,Car
362,157,484,228,0.41,Dummy
449,407,511,430,0.88,Car
362,157,483,228,0.35,Dummy
448,408,511,430,0.9,Car
362,157,482,229,0.35,Dummy
448,408,512,430,0.92,Car
361,157,483,228,0.39,Dummy
448,408,512,430,0.9,Car
361,157,484,228,0.4,Dummy
448,408,511,430,0.9,Car
359,158,484,229,0.3,Dummy
448,407,511,430,0.89,Car
360,159,482,229,0.26,Dummy
447,407,510,430,0.88,Car
653,429,704,494,0.47,Dummy
446,406,510,430,0.86,Car
653,428,704,494,0.49,Dummy
446,406,510,429,0.85,Car
447,407,510,429,0.82,Car
651,429,704,490,0.42,Dummy
560,145,576,163,0.34,Car
445,407,508,429,0.8,Car
561,148,575,165,0.52,Car
446,407,508,429,0.74,Car
446,407,507,429,0.77,Car
561,150,574,166,0.46,Car
445,407,506,428,0.78,Car
560,150,575,166,0.43,Car
446,407,509,429,0.81,Car
561,150,574,166,0.48,Car
446,407,508,429,0.79,Car
561,147,574,165,0.4,Car
446,407,508,429,0.79,Car
561,147,574,165,0.31,Car
446,408,506,431,0.95,Car
0,174,84,255,0.3,Dummy
578,242,627,282,0.26,AnotherCar
448,406,510,430,0.92,Car
585,241,629,280,0.49,AnotherCar
0,172,85,255,0.4,Dummy
453,409,516,432,0.85,Car
0,171,93,249,0.55,Dummy
527,156,564,175,0.27,Car
563,155,582,174,0.26,Car
456,410,520,433,0.87,Car
594,242,639,280,0.45,AnotherCar
466,411,528,433,0.78,Car
603,242,646,281,0.46,AnotherCar
474,413,537,437,0.84,Car
693,434,704,505,0.57,AnotherCar
612,243,658,281,0.49,AnotherCar
2,172,107,253,0.36,Dummy
482,413,547,438,0.9,Car
621,242,665,280,0.76,AnotherCar
2,173,113,249,0.51,Dummy
601,242,665,284,0.38,AnotherCar
484,414,551,439,0.92,Car
624,240,672,279,0.49,AnotherCar
492,415,558,440,0.83,Car
607,149,624,161,0.32,Car
495,415,567,441,0.89,Car
639,240,686,279,0.72,AnotherCar
505,413,574,440,0.94,Car
647,238,695,278,0.27,AnotherCar
512,412,583,438,0.94,Car
522,412,592,439,0.95,Car
659,233,703,308,0.72,AnotherCar
531,412,604,439,0.92,Car
671,234,704,306,0.64,AnotherCar
535,412,608,440,0.93,Car
676,235,703,272,0.34,AnotherCar
540,411,613,439,0.96,Car
685,233,703,290,0.3,AnotherCar
540,413,612,441,0.95,Car
683,234,703,276,0.35,AnotherCar
681,233,704,304,0.29,AnotherCar
539,411,611,440,0.95,Car
681,231,703,288,0.44,AnotherCar
539,413,611,442,0.93,Car
677,233,704,303,0.62,AnotherCar
679,234,703,277,0.54,AnotherCar
541,413,618,443,0.94,Car
648,129,664,146,0.45,Car
683,231,703,268,0.39,AnotherCar
29,156,142,228,0.36,Dummy
543,413,622,442,0.94,Car
437,142,566,217,0.4,Dummy
653,130,669,147,0.38,Car
687,226,703,306,0.35,AnotherCar
12,156,145,229,0.32,Dummy
543,415,623,446,0.89,Car
29,156,144,228,0.4,Dummy
437,142,566,219,0.29,Dummy
541,413,620,444,0.93,Car
681,230,703,304,0.76,AnotherCar
4,151,139,230,0.48,Dummy
538,417,617,446,0.93,Car
663,230,703,304,0.67,AnotherCar
676,230,703,302,0.6,AnotherCar
3,146,135,233,0.43,Dummy
637,229,703,304,0.36,AnotherCar
530,417,612,447,0.94,Car
669,227,703,302,0.61,AnotherCar
419,139,554,216,0.28,Dummy
636,129,651,147,0.27,Car
526,417,609,448,0.92,Car
661,225,703,304,0.69,AnotherCar
1,145,114,233,0.43,Dummy
